Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V28,Amount,FraudNominated,Normal
143418,-0.350952588,1.520878415,0.218458285,2.763254448,1.149440246,0.316283546,0.923867066,0.060056962,-1.639446591,1.686032288,0.137385271,-0.933468166,-1.652786729,0.70953133,-1.057947125,0.906852225,-1.115186845,0.689177711,-1.125897666,-0.29252788,0.39684035,1.138602093,-0.002162446,0.712618766,-1.106896312,-0.125200639,-0.491158364,-0.260663764,-0.260663764,4.57,0,1
114142,0.292913993,1.019719474,0.653731612,2.477392533,1.519419985,0.758531773,0.855128888,0.041743887,-1.674963245,1.253824793,0.332630652,0.158644575,0.347415604,0.076620339,-1.165626401,1.564691994,-1.685377045,-0.098983595,-1.385498251,-0.076233532,-0.36264856,-1.16966575,0.407487956,0.077858462,-1.10682422,-0.810723762,-0.154508166,-0.215312617,-0.215312617,18.92,0,1
127103,-0.388707032,0.042180759,-2.472954316,-2.441423924,1.610278868,-0.213644004,0.568475019,0.383578907,-1.52899406,0.471690628,0.375572362,-0.389810136,-0.909997418,0.985271624,-1.413438931,-0.089163771,0.655541227,-2.177998536,-0.649233233,-0.326963139,0.793752131,2.422471914,0.181201435,-1.565774239,-1.106669666,-0.016568874,0.335177207,0.248967823,0.248967823,10,0,1
133899,-0.08199542,-0.52503807,1.562030038,-0.788431943,-1.041693825,-0.072319989,-0.756814105,0.110661182,0.05115482,0.223355067,-1.302297969,0.014912271,0.877572569,-0.745419526,0.714834178,-1.162438651,-0.452782627,1.991910665,-1.0107366,-0.52290202,0.010385322,0.676066775,0.129679589,-0.100005016,-1.106556332,-0.327171154,0.142808012,0.153072881,0.153072881,50,0,1
154018,-0.55745006,0.551322844,-0.864593423,-0.489057333,-1.771230715,1.214174177,0.189068274,0.992129051,0.274786428,-1.446422504,0.239337702,0.616784506,0.756745544,-1.156967903,0.139848254,2.160507108,-0.265218362,1.900552474,-0.617080882,-0.244182378,0.352938269,0.827350351,0.447538981,0.020784277,-1.106441337,0.312866197,-0.165259997,-0.149411912,-0.149411912,327.96,0,1
124086,-0.042328166,0.636377859,-0.931936793,-0.355660996,0.753354667,-0.55548246,1.722246205,-0.281025772,-0.744814879,-0.894238772,0.741879896,0.615480172,0.540693355,-0.831375345,-0.951309844,0.243894247,0.2960663,0.541674592,0.715268078,0.303090512,0.059255628,0.048644002,0.354516541,-0.559726104,-1.106431986,0.353481401,0.153268642,0.274123524,0.274123524,159.9,0,1
169459,1.54526412,-1.80924921,-0.780376526,-0.230807501,-0.870680998,0.86676438,-0.816015233,0.353156435,0.267307657,0.54693358,-0.766129167,-0.389135675,-1.416202529,0.192391309,0.712102817,-2.257001341,0.999855283,-0.689773822,-1.702681544,-0.3690823,-0.591452242,-1.542351032,0.474958328,-1.131412995,-1.106369962,0.226420927,-0.01687192,-0.018149795,-0.018149795,231.83,0,1
146661,-0.46905022,1.593467908,-2.64835477,-0.563787648,0.610680053,-1.497170727,1.017420969,0.484536895,-0.659206828,0.078765064,-0.277904802,-0.06713865,-1.790633392,1.82536725,-1.528748088,-0.262598962,-0.263260796,0.343129927,0.105317395,-0.330397511,0.529991142,1.557951114,0.012324761,-0.287090026,-1.106324543,0.403210511,0.355968818,0.295850522,0.295850522,25.89,0,1
144509,1.715681277,-0.847757966,0.076249676,1.84421416,-0.975684126,0.479091833,-1.042411073,0.388327071,0.254890179,1.247498318,-0.189630109,-0.947302844,-2.141312151,0.208592528,-0.400687653,2.108091686,-1.079277464,0.489364595,-0.642565702,-0.049796501,0.001932577,-0.3772321,0.305819544,-0.489392373,-1.106277874,2.056981581,-0.182199895,-0.055508934,-0.055508934,119.86,0,1
65982,-0.357580223,0.805255172,1.013988529,0.746752047,-0.035412354,0.8599673,0.227842967,-0.27070288,1.122213118,0.604273909,-2.036202402,-0.20355672,0.530139924,-0.966464589,0.308840329,0.002369776,-0.757801844,0.539877898,1.006988212,-0.090711026,0.058345414,0.385042168,-0.023280186,-1.000840295,-1.10627219,-0.563764794,-0.685994816,-0.033831186,-0.033831186,41.98,0,1
119475,0.018329671,0.750248422,1.637256748,2.857592884,0.700905391,1.100848356,0.222060858,0.017457346,-0.063865032,1.651754286,-2.454224872,-1.921281038,-1.475105243,-0.589440034,-0.022198338,1.484510788,-1.472030774,0.643187633,-1.218018129,-0.000692871,-0.077749358,0.138526799,-0.004816349,-1.173415953,-1.10608376,-0.223966482,-0.047257276,-0.250184112,-0.250184112,11.79,0,1
119710,-0.510894395,0.066673506,1.402248908,-0.051048723,-0.111603531,-0.766648812,-0.048736731,-0.027474586,0.538073107,-0.409287026,-0.826003546,0.094846848,-0.057023903,-0.28657521,0.189999175,-0.066064442,-0.231043537,0.008874914,-0.10466769,-0.202359302,0.316514607,1.122289026,-0.067283726,0.427782166,-1.10588034,0.482348595,0.161662181,0.19646992,0.19646992,28.75,0,1
90192,0.106077199,1.362357893,-0.549174329,1.413250808,1.279844886,-0.198697702,0.70677309,0.032554878,1.737507661,-2.028123119,-0.196405413,-3.408808484,-0.098356556,-1.517995123,-2.253518057,-0.09610105,3.232353406,1.018605518,-0.038810368,-0.252917017,-0.501920037,-0.857331555,0.101031069,0.230715807,-1.105781905,-1.004085754,0.325743125,0.334752864,0.334752864,1.1,0,1
60988,-3.02613207,-2.084670171,1.979431946,-0.525841381,0.32903826,1.133249681,1.614268339,-1.388330387,2.246433928,1.522628465,1.757253115,0.288918767,-0.803116363,-2.042346578,-0.593581914,-0.652393875,-0.5963152,-1.219808064,-0.397141228,-0.881211725,-0.666368085,0.22592011,-0.994032457,-0.116309837,-1.105661407,0.425081013,-2.367226135,-0.930574037,-0.930574037,223.8,0,1
164440,-0.399564099,1.79830854,0.319183266,4.139895873,1.238610287,2.211577681,0.14901669,0.960117948,-2.171171325,1.30778922,-0.764026703,-0.398976688,-0.006767596,0.762548429,1.166036825,-1.084396907,1.222791884,-1.612428032,0.278008007,0.087562749,-0.087239016,-0.116864563,0.267360345,-0.488553115,-1.105636096,0.112709192,0.393938213,0.211159668,0.211159668,7.56,0,1
58329,0.092643617,0.720581755,1.334137729,1.054122448,0.743750618,0.054534431,1.332194304,-1.014740203,0.742406823,1.119371816,-0.287901907,0.031272005,-0.005046426,-0.99618446,0.005219067,-1.448679716,-0.024168874,-0.893532401,0.328730383,0.095041603,-0.059993557,0.633450571,-0.034129327,0.097617678,-1.105563846,-0.615114243,-0.953470387,-0.720130529,-0.720130529,7.99,0,1
137631,-0.534093545,-0.126542424,1.095649524,-0.976161094,1.058509195,0.141999696,0.755641875,-0.19294929,0.643674953,-0.172187542,0.071456301,-0.075202783,-1.391274828,-0.272714709,-1.420709894,0.462830849,-1.163015079,0.062533416,-0.064915535,-0.128821035,-0.380743402,-0.856004226,0.138206984,0.281345909,-1.105559984,-0.450579187,-0.288492544,-0.216172038,-0.216172038,50,0,1
130564,0.09824999,0.076834998,0.358147874,-1.284304329,-0.030181377,0.269096454,0.485206196,-0.044460242,0.543793749,-0.860509117,-1.363535894,0.229611422,1.342586126,-0.309854762,1.282962997,-0.008007771,-0.587382185,0.578026105,1.288901588,0.353076787,0.347573778,1.034908477,0.172048043,0.13256667,-1.105540569,0.721737575,0.201152514,0.253846121,0.253846121,108,0,1
89734,-0.031212607,-0.990443222,1.654300042,-0.36433111,-1.486448687,1.026776836,-1.330849157,0.270354204,1.628444038,0.942141095,-2.272970682,-0.691844935,-1.129661899,-1.680254401,-1.373010204,-1.915791299,0.421831605,1.620213628,0.071423208,-0.501942802,-0.312575024,0.310286197,0.370198031,0.738590027,-1.105522364,0.672266348,-0.186377664,-0.072779867,-0.072779867,22.5,0,1
151849,-0.027176346,1.013512395,-2.344698658,-0.430708874,0.921410836,-1.362415712,1.741767684,-0.082562401,-0.601833261,-0.277665087,-1.499768055,-0.488950167,-1.012108465,1.244059262,-0.859439564,-0.634306898,-0.146654624,-0.282883813,-0.266601198,-0.071950171,0.547472192,1.525732567,0.238002689,0.793955211,-1.105472175,0.356394836,0.335331601,0.332661768,0.332661768,103.19,0,1
62403,-0.284000093,1.633113668,0.474209406,4.182981338,0.410603485,-0.452743325,0.492747974,0.284600591,-2.278083156,1.251744594,-1.017982388,-0.766889996,-0.418299325,0.978143212,0.404812632,0.109111417,0.116016306,-0.038813553,0.25926328,-0.068121969,0.238444413,0.486771202,0.123368501,0.377001183,-1.105417777,0.076376618,0.120039596,0.156272823,0.156272823,5.95,0,1
149204,-0.029293956,-0.720075773,0.458271807,-3.102945912,-0.343004138,-0.036866332,-0.508485966,0.093119496,-1.763318411,1.026587757,-0.122050207,-0.880092906,-0.298994139,-0.404761659,-1.503594909,0.099752398,-0.295805782,0.828075747,-0.500448953,-0.530413558,0.023723226,0.42312628,0.039413272,0.310225383,-1.105387807,-0.482639575,0.144286306,0.220980405,0.220980405,20.4,0,1
164538,-0.19287059,0.379813389,0.906022099,-0.627252631,0.137889778,0.090942621,0.702123766,-0.433076203,1.056484706,0.307749535,0.584194741,0.150011264,-0.757642753,-0.239842928,0.405248217,0.148042431,-1.154008987,0.731800045,0.538736974,-0.236409821,-0.075646844,0.12858432,0.133430293,-0.540846935,-1.10538305,-1.074559386,-0.591506957,-0.377228442,-0.377228442,47.3,0,1
122565,-0.437218064,0.326731142,-2.983123456,0.72541547,1.187265073,1.518364449,2.166204212,0.482171868,-1.168608845,-0.029276404,0.26778163,0.125457937,-0.9415306,1.644987513,-0.179900523,-1.534939356,0.465315774,-0.474965192,-0.083952902,0.502741424,0.827827446,2.026909762,0.801891378,-0.95242721,-1.105365923,-0.286720353,0.395803749,0.346969097,0.346969097,353.19,0,1
83754,-0.756618732,-0.240172953,1.349310194,0.809896088,0.831504564,-0.981953585,-0.286771952,0.167672841,-0.238853028,-0.066796428,-0.414674213,-0.676472628,-1.306088658,0.62833198,1.72931008,-0.422951418,0.301202102,-0.457310116,0.616765541,0.175572285,-0.015807789,-0.344933383,0.36546618,0.027913042,-1.105333781,0.125948775,0.144727182,0.206658204,0.206658204,1.98,0,1
152245,-0.299734567,1.687443063,-2.315334677,-0.132713866,0.44667951,-2.078473946,1.143939549,0.176224457,-0.641106684,-0.405051139,-0.984330498,0.487465855,-0.120702456,1.455875425,-0.622631573,-1.19681319,0.373291224,-0.450665466,0.04680732,-0.366712751,0.626226412,1.888227283,0.050384567,0.431755669,-1.105210012,-0.170709292,0.186645406,0.268564166,0.268564166,11.86,0,1
91143,1.896421913,-0.122775921,0.078931531,1.908340033,-0.357557759,0.267018903,-0.763185804,0.096299072,0.83095477,0.888447667,1.508816588,-2.152069943,1.797307044,1.444167337,-1.249050091,1.805973286,-0.382931221,0.027439046,-0.866765256,-0.133038758,-0.333997322,-0.860310589,0.47827269,-0.423626085,-1.105160273,1.84137469,-0.195918364,-0.074519917,-0.074519917,32.54,0,1
157513,-0.716279826,0.562965856,-0.409670249,-0.451332802,0.631948428,-0.526044534,0.360678627,0.454795368,-0.496860524,-1.200310625,0.89831631,0.940946557,0.525831224,-0.753323814,-0.921154297,0.749736402,0.263013471,0.761757408,-0.149823418,0.063879261,0.20756585,0.313431959,0.238794784,0.704261239,-1.105146521,0.162703241,0.071383742,0.145089957,0.145089957,62.67,0,1
162471,0.05133837,0.25063174,-0.146602117,-0.603376731,-0.289107632,0.867031308,-0.716845252,0.916120994,0.761859531,-1.107981845,-0.318859375,-0.069758978,-0.376493151,-1.22127976,-0.037547459,1.946352938,-0.439308941,2.009227612,-0.337776389,-0.10172176,0.301229396,0.682096466,0.262250539,-0.396271841,-1.10501176,0.35745986,-0.058521908,-0.011368891,-0.011368891,72,0,1
141455,0.110317387,0.799868865,0.545987526,-0.67698537,0.774917308,-1.092172221,1.361668824,-0.54719042,-0.193001409,-0.439036942,-0.769690741,0.505779859,0.872059482,-0.190905046,-0.600530402,-0.251917231,-0.592188313,-0.850498078,-0.067037121,-0.062481092,-0.181457341,-0.220362118,0.069155346,0.072785158,-1.104939711,-0.006571069,0.010685685,0.005621465,0.005621465,0.99,0,1
122596,-0.165843301,-0.056973846,0.605647288,-2.311774053,-0.424273776,-0.2056796,-0.327662024,-0.723638224,-0.605795365,0.180426609,0.163846242,-0.323542054,-0.320328239,-0.31811032,-1.39449954,1.656185287,-0.51765637,-0.394405506,0.083620756,-0.277542807,1.268529491,1.207396462,0.055235544,-0.326782869,-1.104724108,-0.373817144,0.314813984,0.243389649,0.243389649,29.95,0,1
131571,-0.572468239,0.27882883,0.357892371,-1.432970285,-0.106104487,1.643718348,-0.509810351,0.763207468,-0.93708093,0.00511491,-0.741923489,-0.203977525,0.674906074,-0.337469807,0.491004064,-0.197213553,1.496023449,-2.785659359,1.0006792,-0.036465986,0.017879027,0.029081749,0.264787018,-0.56896505,-1.104556054,-0.420727818,-0.099655262,0.114702501,0.114702501,50.57,0,1
150657,-0.362216263,-0.023565386,-0.30149399,-0.590416903,1.404128403,-0.272118506,0.858058623,0.030135729,-0.294041975,-0.416130511,-0.017918706,0.425932537,-0.406171795,0.440554886,-1.398733236,0.110626531,-0.823155485,0.109895628,0.410351232,0.11024128,0.020583987,-0.177096225,0.362622498,0.176144527,-1.104551638,-0.139413585,0.154706329,0.260018519,0.260018519,79,0,1
132170,-1.781567302,-3.447588798,-1.131433085,0.079777064,-3.356969939,4.397999175,3.2857698,-0.278685716,-1.003804472,0.478704891,1.00290742,-1.406484212,-0.546476764,-0.190202555,2.314068849,0.256076422,0.998090701,-0.716609668,2.379629191,0.757091739,0.549903511,1.882875813,1.258766138,-0.884161348,-1.104544672,0.321391313,0.421961901,-0.028536645,-0.028536645,1210.84,0,1
156029,0.099606538,0.64646987,-1.371949929,-1.668419488,3.422639578,3.258837155,0.70710278,0.628400513,-0.222711871,-0.836153864,0.120771601,-0.291968954,-0.475377698,-0.86372592,0.054354554,0.082633608,0.223918455,-0.352869089,-0.343408776,-0.026321652,-0.257776321,-0.601562923,0.102421542,0.603546663,-1.104482471,0.02108924,0.035934286,0.020180751,0.020180751,1.98,0,1
134640,-1.279867156,-2.324983401,2.018340142,-1.072323562,0.560432635,-1.168651259,-2.187271786,0.433975691,-0.335432627,0.445660979,0.701767595,0.130262201,0.486622386,-0.670800089,-0.261427257,1.547645344,-0.229802695,0.045596019,0.7956712,0.620559369,0.781643612,1.737386007,0.344696406,0.116684334,-1.104389688,-0.17615684,0.219457862,0.272748281,0.272748281,11.99,0,1
150085,-0.865929548,-0.908235903,-0.00422794,-0.349912142,2.66887543,0.290483377,-0.076703373,0.139302295,-0.052553613,0.08883481,0.970866135,0.925900399,0.191895712,0.194266104,0.03005664,-0.865696435,-0.010176479,-1.362903397,-0.080198297,-0.08284571,-0.111517032,-0.10673517,0.168330283,-1.609389393,-1.1043625,0.218379851,-0.176884576,-0.011508965,-0.011508965,9.99,0,1
123063,-0.84226212,-2.010346163,-0.266067756,-0.826092422,1.411194917,-1.597720596,-0.704463531,-0.049871188,-0.97551871,0.66570423,-1.194649799,-1.501510114,-0.655478428,0.243850601,0.707183055,0.649211092,0.348093081,-0.694880967,1.432503119,0.752036629,0.703985053,1.304423531,0.57216237,0.585386805,-1.104350422,-0.107604153,0.180477115,0.319303208,0.319303208,103.08,0,1
131023,1.447998388,-2.184984115,-0.022530561,-0.786064202,-1.456562276,1.266257843,-1.442777867,0.387247979,0.422693177,0.401587552,-0.251487026,0.842126394,1.625367638,-0.737899648,1.563321512,-1.598927233,0.44014919,0.020889668,-2.271330711,-0.03558157,0.079581113,0.443956497,0.201096295,-0.949299688,-1.104127589,1.313816386,-0.007392296,-0.002438763,-0.002438763,275.18,0,1
154029,0.137241498,-0.737682829,1.360201081,-2.46205985,-0.904059618,-0.855412846,-0.285683077,-0.252822135,-1.946440227,1.241159066,0.993548911,-0.343978185,0.122945413,-0.585248083,-1.292074903,-0.535774685,0.178353551,0.468331478,-0.273374314,-0.308634519,0.037078196,0.703873217,0.081222967,0.527822898,-1.104071934,-0.398074729,0.080398322,0.002162399,0.002162399,9.9,0,1
170295,-0.026787449,-1.010903366,-0.861895585,-3.554437972,1.671309411,3.626510186,-0.854974377,0.870719621,-1.899743585,1.013607264,-0.52187056,-1.083744426,0.217381695,-0.407895077,-0.234479994,-0.609489237,0.234313629,-0.003043063,-0.465597006,-0.334983088,0.009319479,0.359879978,0.212428299,0.682048619,-1.103900818,-0.344302155,0.162067255,0.266856987,0.266856987,50,0,1
100873,-0.335597043,0.106381266,1.835954366,0.077832265,-0.041938497,0.285038218,-0.482890833,0.246253089,1.48827944,-0.664708118,1.369398405,-2.055669639,1.662415604,1.329557947,-0.37923206,0.400445741,0.122546803,1.146147807,0.836720215,0.115203922,0.064886513,0.426374551,0.088648574,-0.421262364,-1.103895015,0.545679803,0.153961836,0.192301286,0.192301286,24.95,0,1
131557,-1.059150704,-2.63680716,0.264279159,-2.066327627,1.394709325,-1.892319469,-1.502931838,0.028109332,-1.710396298,1.107498492,-1.451395575,-1.208921404,0.020015775,-0.307586223,-0.664178217,-0.635660514,0.373500678,0.174120737,-0.314203306,0.13130497,0.160673286,0.283747978,0.567563792,0.693354068,-1.103884117,-0.404368637,0.193533725,0.308804153,0.308804153,25,0,1
72778,-0.742223994,-0.477009909,1.532375865,-0.186580756,-0.510707095,-0.173449812,0.364513595,0.073688013,0.328673497,-0.732519735,-1.098037027,0.158193723,1.01458845,-0.478785147,0.731977714,1.109856245,-1.225983614,0.691436172,-1.068901295,0.438561066,0.534290539,1.153846354,0.539887167,-0.08653424,-1.10385019,0.149180071,0.161130095,0.267004152,0.267004152,203.28,0,1
147282,-0.494033999,-0.028334842,0.418195217,-1.445284602,-0.463149146,2.163719175,0.613183474,0.11530604,-0.822887028,0.21502336,-0.447890223,-0.088659107,1.271946949,-0.843633891,0.509957064,-0.272327718,1.249460728,-2.909226044,1.004932369,-0.073160554,-0.07780666,0.103730218,0.216358217,-0.534244461,-1.103783833,-0.429036749,0.022206653,0.146488742,0.146488742,217.09,0,1
106143,-0.635046701,0.97968344,0.483127412,-0.533553071,-0.139970881,0.442672433,-0.774197271,0.650470333,1.721024768,-1.218368082,1.572764684,-2.292444617,1.650815095,0.174797776,-0.17897645,1.807892045,0.469606534,2.05450812,-0.896465197,-0.283252413,0.237094153,0.643033949,0.110470329,0.138523634,-1.103715955,0.270357118,-0.425601613,0.074610998,0.074610998,12.99,0,1
143438,-0.239787622,0.777698871,-1.507790846,-0.605065669,1.406445558,1.090322717,0.69806053,0.769954129,-0.365368002,-1.426740193,-0.038803334,0.104482153,-0.468601362,-0.421592363,0.662384325,-0.915480847,1.846164415,-1.937057955,-1.818592019,-0.263569121,0.086623932,0.198986158,0.459719338,-0.78773562,-1.103649032,0.294976731,-0.015966772,0.046034952,0.046034952,79.9,0,1
134652,-0.562126226,0.661839677,0.305982014,-0.537826015,0.921899238,-0.59667136,0.966651068,-0.462643605,-0.037144973,0.367834632,0.541862529,0.432827912,-0.268985748,0.105445937,-0.753940561,-0.148612483,-0.712814378,-0.07896911,0.935805362,-0.173085398,-0.133628005,-0.285967142,-0.002582744,-0.329430846,-1.103618389,0.060815018,-0.557455672,0.070556211,0.070556211,8.43,0,1
151354,-1.211366541,-0.043875192,0.413089082,-1.469476611,-2.403357521,0.20093215,0.108258526,0.415775922,-0.029882382,-0.197639926,-1.648321611,-0.639625452,-0.398515716,-0.635872216,-1.368219997,1.071044731,0.585969967,-1.355231031,0.787165032,-0.515282821,0.052035463,0.431470552,0.197782768,0.063084005,-1.10359775,-0.554811718,-0.332219448,-0.247521037,-0.247521037,243,0,1
162496,0.276932622,0.901163262,-0.44894486,-0.628693646,1.014741893,-0.619330908,0.923194129,-0.061832082,-0.419243625,-0.823874636,1.097450419,0.798194839,0.22160095,-0.814258784,-1.123301783,0.48022165,0.091740112,0.217649102,-0.031172358,-0.132094736,-0.167671021,-0.442890244,0.198975234,0.674102321,-1.103543228,-0.040373733,0.096911658,0.140286258,0.140286258,0.99,0,1
86535,-0.447811935,0.582815412,0.524247514,-2.38053347,-0.095902677,0.087434249,0.195858787,-2.230184918,2.055712381,-0.637064601,-0.720830675,1.03863354,1.422762334,-0.989395495,0.689190547,-0.889756728,-0.484854373,0.369201604,0.90721984,-0.273413436,1.877602353,1.127757742,0.110766991,0.749341856,-1.103432705,-0.306316828,-0.29789519,-0.175208363,-0.175208363,40.89,0,1
163039,-0.306946975,1.290667544,0.062216078,2.134319878,0.552618567,0.501477167,0.240625427,0.424177581,-3.384674904,1.871006293,0.166996346,0.247994457,1.111225626,0.505268505,-1.461521566,-0.550838603,-0.747501841,1.757485814,-2.009924166,-0.660064808,0.172713402,0.773287897,0.115880545,0.676764584,-1.103427545,-0.050657809,0.014540318,0.202268048,0.202268048,9.92,0,1
120763,0.161813341,0.330235509,-1.858784137,-2.342117731,1.109280355,-1.521734955,1.262636077,-0.631552861,-1.480200399,0.81428483,0.331858619,-0.325356506,-0.300572562,0.439252529,-2.197674151,0.4548059,-0.216830135,-1.167008635,0.249684669,-0.266082851,0.795084023,2.227475258,-0.194141461,-0.301014887,-1.10338938,-0.181129631,-0.138463907,0.33317569,0.33317569,14.72,0,1
3766,-0.253924487,-0.058539394,1.63932102,-0.54195889,0.354320181,1.880446384,-0.540238896,0.365083196,-0.138074024,0.599453758,3.020013236,-3.123459515,0.738512765,1.562761244,1.327432074,-0.552343825,2.339978192,-2.172124847,1.069603505,0.152378324,-0.025035079,0.320322697,0.188826652,-1.450679378,-1.103383261,-0.256476142,-0.074636174,-0.095620165,-0.095620165,13.74,0,1
68513,-1.223151824,-0.641004993,1.197043184,0.403395324,-0.578219865,2.414581318,-0.055101257,0.562076577,-0.995467194,0.915208551,1.61358778,0.477887165,-0.211918104,-0.052458752,1.08863519,-2.946854007,1.161493142,0.309814145,-1.296176156,-0.576068519,0.005818162,0.996974217,0.058719867,-1.021488144,-1.103345958,-0.193249932,-0.302068083,-0.299899405,-0.299899405,197.5,0,1
127966,-0.238598695,-0.458111007,1.294092065,-2.055069188,-2.498574957,1.412810789,0.732685517,-1.255879543,0.127477556,0.672173538,0.317621759,-0.086681818,0.226243667,-1.092897707,-0.156227931,-0.354388333,-1.080603822,2.236670934,-0.841698273,-0.823774712,0.491023563,0.13986977,0.088094483,-0.290647967,-1.103322304,1.112040072,-0.255479803,-0.533386878,-0.533386878,337.5,0,1
35207,-2.282024765,-2.314234959,2.072164824,2.3177103,2.588538861,-1.329708938,-1.970477668,0.669306258,-0.056544693,0.480288793,-0.087026256,0.231790468,-0.991650321,-0.020413073,-1.567087081,1.032387429,-0.99310343,0.722912141,-1.001482839,0.481712864,0.363477478,0.222545972,0.665180288,-0.066048927,-1.103267808,-0.383231935,0.144072172,0.294732946,0.294732946,9.82,0,1
62448,-0.315512471,0.527915474,1.662276489,0.078969182,-0.093320028,-0.003155676,0.263730822,0.187442317,-0.188399372,-0.364403186,0.733931812,0.927950676,0.752830246,-0.106990958,-0.187265727,1.106374892,-1.463062816,0.966826491,-0.970764269,-0.048053537,0.357120109,0.958578268,0.135777621,0.002738537,-1.103265174,-0.719353627,0.263076107,0.247595078,0.247595078,45,0,1
128431,-0.146694438,0.532982158,-0.271438011,-1.133407472,1.795183464,1.526461872,0.868850245,0.380698806,-0.49787994,-0.655950676,0.686028609,1.096409294,0.537589414,0.27230907,-0.700460897,-0.749398282,-0.075919456,-1.382131506,-0.518423032,-0.12165302,0.005135502,0.14757816,0.152375968,-0.91715926,-1.103213968,0.184325286,0.198937515,0.205874093,0.205874093,32.31,0,1
153787,0.033318041,0.628646822,0.472419801,-0.990142285,0.665767862,-1.180633162,1.300254585,-0.415970958,0.211250195,-0.526194265,-1.274371471,-0.704894044,-1.436139356,0.222554508,-0.651512458,0.076305583,-0.684199341,-0.610889935,-0.548001894,-0.271443265,-0.215048683,-0.455363297,0.077471175,-0.066748246,-1.103156041,-0.076741359,-0.020331571,-0.005041309,-0.005041309,2.68,0,1
165869,-0.72556649,0.968688296,-2.031947563,-1.320750182,2.398131997,3.369825135,-0.345541623,1.655470881,-0.588909009,-0.782714621,-0.615222132,0.341603974,-0.243770705,1.036703078,-0.119966691,-0.311958309,0.109384617,-0.699283871,0.396796009,-0.306208377,0.005631525,-0.273076954,0.230097523,0.720224464,-1.103137537,0.187262258,-0.15656811,0.078671986,0.078671986,11.21,0,1
140755,-0.516669798,0.526938534,0.502719418,-0.736454019,1.201486253,0.234347084,1.352037523,-0.260283948,0.374228791,0.126137168,0.186433911,0.368807164,-0.198355609,-0.249544866,0.144392054,-1.537952098,0.502305212,-2.382047293,-1.286663652,0.132807686,-0.181356148,0.244467611,0.158762395,-0.58395821,-1.102970193,0.174011646,0.245973222,-0.10974432,-0.10974432,49.85,0,1
165136,0.009041928,1.077485828,1.662477589,4.258538224,0.212765074,1.488548168,-0.069485001,0.443775219,-1.796137506,1.640663888,0.450573354,-0.523092789,-0.513151261,0.361072981,0.586666793,0.477307578,-0.298230353,1.169967103,1.038934974,0.223363523,0.390222274,1.064508421,0.082707941,0.681908418,-1.102879714,0.303079086,0.256718754,0.234552537,0.234552537,37.82,0,1
30013,-0.375709739,0.640316361,0.605946363,2.114027166,-0.142571386,0.318273993,0.558571933,-0.13148849,-0.331789929,0.78849904,0.640421507,0.594352699,-0.056286955,0.181327525,-0.026847281,-1.092835946,0.355309458,0.52644659,2.798201259,-0.161404677,0.054767177,0.646130055,0.308803179,0.031661999,-1.102695788,-0.239531469,0.065071265,0.176014582,0.176014582,75,0,1
123503,-0.522791583,0.400053398,-1.284927388,-1.736505832,3.227473131,3.429771508,0.65903097,0.449888841,0.170451332,0.079274277,-0.247645413,-0.062492212,-0.429236387,0.041495037,-0.250853358,-0.471676492,-0.544164381,-0.886109601,-0.037051397,-0.247160611,-0.127880298,-0.234218095,0.233738261,0.714092058,-1.102654754,0.049817559,-0.466362893,0.013551093,0.013551093,18.42,0,1
122032,-2.273872073,-1.903298916,-3.066874933,-1.359534807,-1.725480773,-0.087902385,2.565870852,-4.136205018,-1.898541485,-0.751408848,-1.0744769,-0.759279415,-0.268384181,0.866522661,-1.116791484,0.908420911,0.271493467,-1.718520135,-0.365136287,0.500627338,-0.721294527,1.338068612,-5.082618574,0.318355275,-1.102652213,-0.050545168,1.001367585,0.02185202,0.02185202,1500,0,1
136726,-0.583782727,0.051988273,0.232405286,-0.965324822,0.711432693,0.060866227,0.980660215,0.07955643,0.515171822,-0.860201775,-0.023907722,1.12072022,-0.500428998,-0.300275169,-3.546719884,-0.180509769,-0.561941322,-0.642448564,-0.561912262,-0.401669887,-0.153042108,-0.175848393,0.46687418,0.703494351,-1.102610166,-0.363605192,0.131884088,0.224434965,0.224434965,74.4,0,1
132142,-0.363294399,0.843466566,-2.227689397,-0.255736766,0.703030677,-1.889527058,1.739353244,-0.227647801,-0.439759656,-0.117135188,-1.46330348,-0.602672498,-1.350746445,1.266392631,-0.834873688,-0.644947228,-0.105589237,-0.320676369,-0.250490681,-0.390263705,0.482371196,1.605630062,0.36401758,0.106841619,-1.102549307,0.393391092,0.320696616,0.256000654,0.256000654,96.38,0,1
154620,1.59890815,-0.619732249,-0.203895387,1.830216763,-0.369316383,0.57966706,-0.441905219,0.152537191,-0.621554432,1.108654136,0.993768182,1.194767363,1.394006868,-0.285759092,-0.952283854,1.566377217,-0.96082537,-0.573712429,-0.717947739,0.296449291,-0.116852584,-0.743593342,0.410036877,0.780102771,-1.102525381,1.788825848,-0.190614168,-0.030692168,-0.030692168,175.37,0,1
